x0,x1,pre,true_h
-0.672677137,0.479221484,0.6045109,0.641840197
-0.548013766,-0.883158978,0.602246,0.610679163
-0.830231721,-0.13077216,0.6136372,0.6398985
-0.660463388,0.780661474,0.6040731,0.613329493
0.304118481,-0.38726015,0.61143416,0.678103899
0.147505808,-0.4713645,0.6108218,0.677978124
0.364518211,-0.565446697,0.6127191,0.660523295
0.068405434,0.584279551,0.6138158,0.669378782
-0.795866046,0.671063586,0.6043177,0.61041661
0.547069795,-0.955628274,0.59593,0.60066897
0.835513644,-0.410801242,0.605578,0.627192017
-0.552483949,-0.629425706,0.60411453,0.640296228
-0.385455283,0.346154808,0.6100132,0.67590867
0.637008882,0.519141174,0.6047559,0.642390802
-0.917719455,-0.232973853,0.60973513,0.624872171
0.264459724,-0.481411816,0.61140674,0.67310127
-0.452516672,-0.310373568,0.6136115,0.673151182
0.953849392,-0.536057108,0.6094513,0.60182072
0.903131887,0.659071548,0.6039013,0.597859045
-0.166265505,0.582163084,0.6017482,0.667666014
0.122002797,0.586835747,0.60738516,0.668275303
-0.724232554,-0.765081504,0.60531217,0.608425831
-0.587039106,0.603842394,0.605826,0.639670219
-0.588292535,0.35197187,0.6131351,0.659090788
-0.134032393,0.245085895,0.6139528,0.692185412
-0.449731304,0.747604327,0.60362643,0.635531413
0.321024833,-0.631456817,0.61123526,0.656474268
-0.530417231,-0.578085271,0.60246265,0.64720766
0.801032783,0.780743242,0.59881365,0.597770044
-0.573354983,-0.39834989,0.60718524,0.65765502
0.559014221,-0.599258696,0.61291945,0.642686369
-0.697624121,0.605407228,0.6011955,0.628262557
0.039837169,0.794213157,0.6058335,0.645847002
0.451169761,0.696393137,0.5997504,0.641329352
-0.366745968,0.265213054,0.6141903,0.681300014
0.789419582,-0.269545358,0.60664773,0.64074277
-0.305759008,0.453598874,0.6135147,0.673307925
0.609631204,-0.520213104,0.605796,0.645047427
0.555452531,0.380902966,0.60946363,0.660439819
-0.652760898,0.179582065,0.6103743,0.660049291
-0.77287522,0.858946735,0.60289073,0.591532797
-0.832852841,-0.105834139,0.605639,0.640021801
0.584474273,0.675606758,0.60433424,0.632608024
-0.277814879,-0.950077899,0.6036992,0.618396099
0.697825414,0.971035072,0.5957735,0.584568607
-0.404142866,0.402905154,0.6105931,0.671087699
-0.664427028,0.100288438,0.6141555,0.660612674
-0.810180648,0.916793786,0.6004856,0.579690817
-0.672825437,-0.522994515,0.6055714,0.638314215
0.557786764,0.290456976,0.60802007,0.665255657
-0.113326416,0.58348881,0.60799736,0.668773254
0.864161332,0.275724866,0.6026901,0.630654364
0.529990464,-0.592688677,0.60909575,0.645862485
0.37744016,-0.827934588,0.59605527,0.630249476
-0.458859259,0.594222039,0.6094179,0.651417901
0.69754779,0.517545285,0.60255134,0.636067426
0.866606608,0.588958162,0.5985043,0.609337918
-0.394265101,-0.84598847,0.60189223,0.626854933
-0.217463559,-0.056256912,0.6142968,0.694575539
0.340364069,-0.989214471,0.5954929,0.609603477
-0.343562152,0.272538325,0.61392856,0.682367806
0.167431568,0.771273673,0.5991249,0.646611582
0.974777569,-0.585104523,0.5950449,0.594690143
-0.315107921,0.335676355,0.61390436,0.680692986
0.363476146,0.526511884,0.61162686,0.664105897
-0.873869036,0.710477481,0.60356593,0.596485338
0.467379499,0.107683123,0.6123355,0.679157407
0.567743491,-0.023404721,0.607409,0.671321241
0.708850381,0.529342826,0.608713,0.63382554
0.457642709,0.695724901,0.6051153,0.640932457
-0.528160869,-0.047076706,0.6141212,0.674830511
0.045315459,-0.646911802,0.60326475,0.663175249
-0.099274958,-0.896059866,0.6036125,0.63144477
-0.375549418,0.474977116,0.6130837,0.667659125
0.306534562,-0.718661214,0.61003983,0.647619386
0.390777134,-0.70788889,0.6029052,0.64411749
0.390947659,-0.72576038,0.6116278,0.642047189
0.837106191,0.603428906,0.5986515,0.61185705
0.276382153,-0.964263435,0.5974047,0.616361687
0.847464108,-0.019981749,0.6109814,0.638922711
0.068832745,-0.499862998,0.6046452,0.677075446
0.25713149,-0.8024312,0.60642624,0.639608503
-0.667729309,0.474389675,0.61145407,0.642742598
-0.385901157,-0.843244919,0.60513234,0.627729987
-0.77841881,0.809167864,0.6014935,0.597062483
0.804583114,0.872106873,0.6039297,0.586174356
0.623938472,-0.837684556,0.5988945,0.609860962
0.960977429,-0.056618894,0.6012249,0.62251792
-0.164061233,-0.95610999,0.60153383,0.62140002
-0.866634605,-0.191700891,0.6100932,0.633419065
0.261431239,-0.873332327,0.60250854,0.630003814
0.888815385,0.744654363,0.5983675,0.59083983
0.686285871,0.921579933,0.5993894,0.5926302
-0.802604879,-0.075651182,0.6101315,0.644432843
-0.384607289,0.952408002,0.6077745,0.612612352
0.806627941,0.081923166,0.608182,0.643832001
-0.038747186,0.126218388,0.6143124,0.69744857
-0.426591852,-0.37346569,0.61082804,0.671440682
-0.757283583,0.247574659,0.61034954,0.645652462
0.272428045,-0.760096423,0.6004013,0.644266447
-0.414591103,0.447050967,0.6138977,0.667233651
-0.567116,-0.815608715,0.6022126,0.617854543
0.11895651,-0.151501549,0.61437273,0.695735742
0.495011461,0.4739629,0.6070406,0.659115103
-0.221662378,-0.300577179,0.61235875,0.686889011
-0.862904556,-0.547290959,0.6002512,0.613445466
0.255584811,-0.214387345,0.6145569,0.689314164
0.245812696,0.304405879,0.6105594,0.68572178
0.509150551,-0.769390824,0.6084132,0.628419705
0.157554536,0.362465923,0.6123433,0.685454558
0.849919896,0.147157007,0.6042256,0.636895411
0.024252241,-0.756688176,0.6073993,0.650643702
-0.366561182,0.646654453,0.6126678,0.652324211
0.768743765,0.940431221,0.59840536,0.581252697
0.571744526,0.331187695,0.60830903,0.661847848
0.277915182,0.217601212,0.61315626,0.688168993
-0.396705334,0.859667261,0.60636914,0.624878646
0.758922801,0.740866988,0.5963615,0.607287224
0.832741882,-0.546320758,0.6108129,0.617461768
-0.702240672,0.534522757,0.60447943,0.634127959
-0.079643384,0.772263957,0.6054439,0.648243238
-0.58200951,-0.47165102,0.60923725,0.651618397
-0.481710347,0.564479921,0.60690373,0.652474804
0.441018432,0.140057902,0.6140094,0.680510768
0.388356642,0.910865444,0.6009924,0.618344495
0.147233427,0.242064912,0.61436117,0.691991513
0.502436682,0.225339326,0.613952,0.672973044
-0.397902339,0.350845623,0.61432856,0.674809524
-0.092334406,0.406802515,0.61013377,0.683930352
-0.402562238,-0.446464095,0.60723263,0.668097761
-0.33910597,-0.072717011,0.61392206,0.688539544
0.771786593,0.349542592,0.60666955,0.63898342
-0.733470644,0.825244371,0.6024199,0.600181372
0.821666043,-0.905722673,0.59546834,0.5797948
-0.181412709,0.171431394,0.61000127,0.693547976
-0.428611167,-0.269315212,0.6141956,0.676936892
0.779002949,-0.143442014,0.61295706,0.646245963
-0.846620022,0.045131126,0.6109804,0.638906131
0.801755312,0.981268072,0.5955637,0.571860742
-0.271276322,0.963603587,0.6000675,0.616675214
-0.930695378,0.022997526,0.6095954,0.627201263
-0.894222828,0.841103666,0.6008864,0.578953173
-0.319272118,-0.463167915,0.6060252,0.671860298
0.264435701,-0.72844377,0.60058165,0.648419756
-0.427966335,-0.538726393,0.6078285,0.658809992
0.926145477,0.319145907,0.59894955,0.619961813
-0.522193294,-0.421159603,0.6060575,0.66073323
-0.080268967,-0.684120228,0.6039802,0.658720871
0.665211849,0.174368506,0.60397196,0.658848709
0.447798446,-0.549717213,0.60979354,0.656398958
0.055917397,0.659209157,0.60744756,0.661756323
-0.636042506,-0.235881528,0.6133652,0.659897195
0.429547732,-0.478699484,0.6124062,0.66374615
0.975960925,0.550896713,0.6010403,0.597413477
-0.69501951,0.027216134,0.61389,0.657953148
0.062118581,0.727310035,0.60898197,0.65393176
0.004432873,-0.868122675,0.60201645,0.636128604
-0.088191745,-0.934314623,0.60349894,0.626104712
0.221395293,0.401486174,0.6116363,0.680843146
0.694795989,-0.328599277,0.606556,0.649217609
0.333292815,-0.097557544,0.6127705,0.688511921
-0.413439729,-0.820105532,0.6037907,0.629024145
-0.821450062,0.326597684,0.61399317,0.633922716
-0.211857243,-0.953432848,0.59962153,0.620402287
-0.322868948,0.702298818,0.61086756,0.648670141
0.226802716,-0.320318082,0.61364776,0.685639813
0.418308811,0.378526106,0.6137951,0.67170872
0.595782184,-0.660304519,0.6049005,0.633169412
0.202399948,-0.85031767,0.6022919,0.635306204
0.760525123,0.609777155,0.6026578,0.620688595
0.488180487,0.461509356,0.60918176,0.660630013
-0.128480046,0.025794546,0.6142728,0.697471232
-0.070560419,0.378179553,0.6127537,0.686158061
-0.11113123,0.353121067,0.61171156,0.687098219
-0.456532358,0.068588493,0.6143018,0.680594756
-0.690428944,-0.843970697,0.5989337,0.602438446
0.912953873,-0.961946422,0.60283625,0.561018913
-0.508966687,-0.104854143,0.6107967,0.675769907
0.331128011,-0.939910719,0.60265404,0.617372821
0.466686844,-0.939410675,0.5974806,0.60915436
0.521668885,-0.89660434,0.5931093,0.611003757
-0.880530062,0.984456569,0.60118544,0.562025284
0.499304661,-0.718659588,0.607548,0.635165589
-0.583131099,0.209027664,0.6129347,0.666234042
-0.130260605,0.131335796,0.61426103,0.695986814
0.545099337,0.579562835,0.60985655,0.645793332
-0.487249087,0.786152696,0.6013563,0.628085851
0.80668681,-0.295737395,0.60785025,0.637358507
-0.515767964,0.424424699,0.6074389,0.661056104
0.120961394,-0.033867649,0.61420524,0.69759276
0.303393323,0.410451756,0.61354333,0.676574833
-0.265327108,-0.942164147,0.6042869,0.620080222
-0.237084079,-0.82883859,0.6027194,0.636962029
0.462561578,-0.824191306,0.60964006,0.625124615
0.604758622,0.170259302,0.60821533,0.6653197
0.682197609,-0.169632435,0.60302526,0.657100343
-0.16851543,0.06544137,0.6143355,0.696120534
-0.305268146,-0.846633965,0.6037117,0.6316659
-0.776464173,-0.776141153,0.6007329,0.601211248
0.925659562,0.785307615,0.598013,0.581385251
0.220145531,0.555384195,0.6023375,0.668471239
-0.282778538,0.928131711,0.59609234,0.621374405
0.194899424,0.11408931,0.6115277,0.694528057
0.350696168,-0.15737256,0.6141926,0.686179042
0.673761126,0.468904282,0.603274,0.642508258
0.190433629,0.41787465,0.6112488,0.680785518
0.429535583,0.402365187,0.6102076,0.669350614
0.383349763,0.114008327,0.61407495,0.68513333
0.442001293,-0.121242135,0.61158895,0.680855251
-0.366183025,0.279979597,0.6119112,0.680649852
-0.457963149,0.867862385,0.60053337,0.619704907
0.412315697,-0.611847797,0.6039889,0.652990502
0.476985984,0.724349372,0.60324115,0.636244628
0.237949619,-0.430647546,0.6096756,0.678136207
0.784713887,-0.993841476,0.59556645,0.572018157
0.321888887,0.216168938,0.6120038,0.685957139
0.267662573,-0.46228236,0.6086526,0.674478163
0.333118157,-0.901797681,0.6030124,0.622710662
-0.687482757,-0.142180924,0.61214054,0.657208838
-0.973397964,0.396460597,0.6051742,0.608819754
0.213942981,-0.396081398,0.612154,0.681486417
0.221473865,0.407792098,0.61137366,0.680406011
-0.217436281,0.212145033,0.6100326,0.690953358
0.324732118,0.135279558,0.6133416,0.688240878
-0.717125696,-0.116897582,0.61061746,0.654332767
-0.510685431,-0.813450605,0.600207,0.622843412
0.348886447,0.259724777,0.61105025,0.682635123
0.872144817,0.325351361,0.6035907,0.627219505
0.867687108,0.004148786,0.6043968,0.63618892
0.854580282,-0.313734111,0.6058303,0.63018647
0.688987823,0.650654321,0.6036868,0.624749595
0.891486007,0.228668701,0.60167557,0.628746556
-0.224836726,-0.012134398,0.61435187,0.694554393
0.302972998,-0.536445138,0.6054495,0.666581276
0.542605241,-0.193040128,0.6130747,0.670582818
-0.53709638,-0.492582782,0.61166334,0.654073048
-0.716269351,0.604653898,0.6045316,0.62626701
0.188274403,0.170451439,0.6140516,0.693357134
-0.734809473,-0.491569054,0.60874933,0.633911714
0.988322985,0.952056497,0.5948989,0.552364742
-0.672915155,-0.136826659,0.6140449,0.658961945
0.512110365,-0.70296892,0.6039118,0.635908724
0.116110034,-0.821499691,0.6089509,0.641343323
0.276474509,0.136492591,0.6141951,0.69071292
-0.452911109,-0.699112277,0.6034478,0.640899093
0.092575514,0.519438636,0.61125064,0.675065342
-0.976063347,0.454703786,0.60665995,0.604665813
-0.91034329,-0.311344675,0.61366814,0.622597522
0.567128762,0.654451848,0.60015064,0.636424025
0.730811344,0.621322968,0.60336363,0.623028272
-0.76916343,0.015327119,0.6128679,0.649126048
-0.993668534,0.731854718,0.60129786,0.577803744
0.376656316,0.483977978,0.6065505,0.666869748
0.491302981,-0.0029409,0.61343217,0.678194704
-0.535722227,0.745593869,0.60337484,0.629071085
-0.931316075,-0.210782516,0.61434084,0.623678784
-0.658594807,-0.672669961,0.6061863,0.6256736
0.785344013,0.732801123,0.6026422,0.605096223
0.056296847,-0.113128583,0.6142674,0.697576303
0.460176454,0.242884242,0.60977226,0.675709627
0.289123674,-0.776058651,0.6114942,0.641542471
-0.760542639,-0.119410498,0.6136453,0.649058163
-0.273487153,0.716207702,0.603398,0.649458697
0.9405051,-0.143817395,0.60569555,0.624189288
-0.609020207,-0.385632634,0.608592,0.655013314
-0.089253091,-0.031853848,0.6139514,0.698185782
-0.042354359,-0.835128698,0.60420895,0.640470844
0.678367159,-0.717015306,0.60348356,0.61882419
0.483077452,0.501428546,0.610119,0.657870779
0.060605855,0.643298706,0.60931337,0.663427476
0.642037772,0.308971609,0.6133541,0.65599183
-0.329964883,-0.448031822,0.60956836,0.672435813
0.111915816,0.00382113,0.6141077,0.697875249
0.947275601,0.520774012,0.6000357,0.603979798
-0.586729019,0.949766886,0.6042838,0.598136698
-0.357442712,0.851219357,0.604623,0.628329913
-0.367597003,0.700197208,0.6043416,0.64640896
0.138333044,0.970751794,0.59770614,0.619814937
0.197678289,0.642355018,0.6097249,0.660598171
0.853454634,-0.777253517,0.6019734,0.59172639
-0.665471475,-0.57879037,0.602422,0.634207702
0.821662454,-0.858298005,0.598881,0.585890111
0.918192085,-0.247206183,0.60285646,0.624270881
-0.56455008,0.801999525,0.60830307,0.619782014
0.392072531,0.566124313,0.60695297,0.658741126
0.194817461,0.703574157,0.60699075,0.653920984
0.51623147,-0.417024985,0.60571414,0.661531256
0.207725942,0.631586513,0.6081613,0.661395092
-0.663432941,0.287138582,0.614028,0.654769883
0.332913663,0.777628217,0.60018206,0.639166948
0.67133195,-0.16811514,0.61217976,0.658351622
-0.046888547,-0.498916045,0.6139756,0.677370479
-0.866215327,0.36560774,0.60491,0.625848343
0.720609995,0.383270114,0.605663,0.643122993
-0.098388224,0.780256565,0.602266,0.646968599
0.764802374,-0.74192273,0.5978956,0.60648884
-0.026471857,-0.830643935,0.6041571,0.641156813
0.178948682,-0.180307795,0.6135163,0.693354309
0.030502502,-0.030532159,0.61455476,0.698807284
0.552549881,-0.075737828,0.60553,0.672314933
0.344083173,0.993851688,0.5975171,0.60870943
-0.492587113,-0.339666401,0.60947794,0.668379358
0.505155923,0.250664295,0.6116853,0.671729643
0.604886054,-0.349849727,0.60827106,0.657584046
0.846980683,-0.91323453,0.5997009,0.57575725
0.980599505,0.951674525,0.59588397,0.553466018
0.537702588,0.203858406,0.60340303,0.670666865
-0.16124092,0.850453314,0.6084539,0.636477549
0.918778494,-0.40184735,0.60457826,0.616404514
0.467536823,-0.488452284,0.6063178,0.660145846
-0.101676757,0.298499421,0.6143727,0.690335575
-0.380468061,0.861011957,0.60257196,0.625684116
-0.963882718,0.613511769,0.6065612,0.593729902
0.818071859,-0.053618764,0.6086233,0.642645507
0.785036038,-0.985989471,0.6084376,0.573094559
-0.208978582,-0.017677447,0.61464024,0.695137565
0.408974562,-0.803962374,0.6043813,0.631378717
0.838650349,0.149040534,0.6110725,0.638367664
-0.080515343,0.813088277,0.60463923,0.643008807
0.834308744,0.180484546,0.6061664,0.638120483
0.635019618,-0.419987726,0.60806227,0.650117346
0.685594679,-0.995660356,0.5977324,0.582270652
0.030347512,0.353390047,0.6101393,0.688064196
-0.110930318,-0.601797077,0.6090644,0.667006421
-0.286599329,0.974533129,0.60386854,0.614387649
-0.997049379,-0.242364242,0.60134536,0.612777464
-0.674557301,-0.760050826,0.60715467,0.614322312
0.331072429,-0.25579972,0.61320186,0.683842428
-0.919841992,0.6741204,0.60415584,0.594095083
0.095186372,0.178295309,0.614274,0.695410015
0.028962247,-0.573446318,0.6137141,0.670750941
0.953322058,-0.223562688,0.61222726,0.620023528
0.188061988,0.440040205,0.61369467,0.679245411
0.706452076,0.557870789,0.606869,0.631640899
-0.800718886,0.85854517,0.6014643,0.588352649
0.671431759,-0.463687129,0.6040596,0.643151
-0.746020732,-0.960195307,0.59896386,0.581024302
-0.298646003,0.702194626,0.6022033,0.649903888
0.61035093,0.906194245,0.60757226,0.602081787
0.528767757,-0.534026207,0.6110136,0.651326083
0.14459738,-0.25498677,0.61149555,0.69150266
-0.358923986,-0.231317495,0.61418647,0.68321941
-0.366188561,-0.400258344,0.61236894,0.673723796
-0.568605398,-0.994909101,0.5990377,0.593159481
0.99304182,-0.428091363,0.60128665,0.603915052
-0.738692335,-0.625958788,0.60017014,0.621677508
0.605513874,-0.164614423,0.60968155,0.665400895
-0.140742209,0.879202088,0.60024047,0.633023309
-0.20146565,-0.760654963,0.60932887,0.646911682
0.47862782,0.932307992,0.6041665,0.609307144
0.239964699,0.842381603,0.6013109,0.635053407
-0.180565721,-0.498129042,0.60806763,0.674867087
0.419964909,0.593220183,0.6020487,0.654304435
0.433661477,0.659627307,0.6007945,0.646589432
0.031413482,0.341687849,0.6139781,0.688758468
0.18921152,0.197498149,0.6140836,0.692464528
0.145232775,0.10362436,0.61446106,0.696194453
-0.483103721,-0.893432242,0.60168636,0.614406359
-0.548909056,-0.090363386,0.61377585,0.672447803
0.448332247,-0.750678121,0.6048344,0.635265422
0.600576548,0.571159984,0.6044211,0.641457762
-0.982109776,-0.225262898,0.6078537,0.615661596
-0.149013763,0.10170935,0.6143107,0.696131857
-0.982649825,-0.477294238,0.60155344,0.602104802
-0.166127014,0.003703968,0.61425066,0.696561676
0.781067621,-0.657514271,0.5979314,0.613578907
0.113322626,-0.346846299,0.613201,0.687433283
-0.927100605,-0.682729456,0.6044677,0.59223496
0.826987932,0.926642863,0.6003431,0.576390755
0.772357656,-0.107649727,0.6140215,0.647806621
-0.807553807,-0.553999327,0.60090595,0.620003751
-0.956817302,-0.863201127,0.5974083,0.56794858
-0.233118571,0.229030655,0.61420196,0.689700824
-0.266728797,-0.901733132,0.6001636,0.625827308
-0.789389941,0.024320412,0.6085786,0.646544374
-0.171277574,0.741154233,0.6110932,0.650198128
0.41669127,0.702250705,0.6091605,0.643073722
0.363499297,0.079689459,0.61428493,0.686974766
0.885177238,-0.044092534,0.6086484,0.633602932
-0.574329309,0.903219885,0.5993997,0.605709374
-0.376603613,0.052142187,0.6143414,0.686453984
0.040111258,-0.186196796,0.61428493,0.695807512
-0.793986397,0.66983568,0.60507315,0.610770362
-0.275617247,0.307112652,0.6141078,0.684249384
0.311829595,0.350658145,0.61392903,0.67999332
-0.159799632,-0.750424471,0.60031664,0.64938368
0.073722438,0.215980956,0.61365616,0.694434248
-0.470522363,-0.776731828,0.6020314,0.630504237
-0.427093476,0.839504602,0.6008436,0.625599711
0.846251663,-0.423261051,0.61029685,0.624965442
-0.340442266,0.948246733,0.60475254,0.615677772
-0.656160934,0.550712622,0.6072954,0.63770697
-0.189259607,-0.640056766,0.61063844,0.661110731
-0.629298798,-0.450633027,0.60963374,0.648538871
-0.408558099,-0.72220703,0.601749,0.641330542
0.260407503,-0.074693431,0.61445373,0.692587049
-0.982224171,-0.66806041,0.601011,0.585943987
0.082039357,0.189208465,0.6142999,0.695263939
0.889654463,0.799436159,0.60459226,0.58451645
-0.245953605,-0.852525055,0.60149777,0.633459654
-0.340299175,0.093934187,0.6145663,0.68816555
0.687934312,0.659760347,0.5983797,0.623931547
-0.196867264,0.846359045,0.6015848,0.636015405
-0.839509889,0.869891132,0.6049237,0.582262804
-0.638312553,0.964473603,0.59936285,0.591346002
-0.394191907,0.181971659,0.61376184,0.682692959
-0.384319944,0.820061255,0.6024682,0.630859102
0.824212966,0.477767634,0.6024363,0.624005519
-0.32647997,0.862831134,0.60736215,0.6284299
-0.331789939,-0.883766298,0.5996601,0.625290849
0.413197057,-0.553216667,0.61082786,0.658530125
-0.518845421,-0.582137385,0.60159653,0.647809885
-0.699155943,0.617497262,0.60489875,0.626934827
-0.11553266,-0.764486806,0.605158,0.648644204
0.328245136,0.808740399,0.5977142,0.635480936
-0.597193461,-0.800673361,0.6053203,0.617014853
-0.968304427,-0.299136227,0.6089555,0.614753169
0.625994189,0.183228826,0.6115194,0.662769746
0.845055194,-0.280293286,0.600158,0.633032968
0.387778111,-0.417844506,0.6104409,0.671146264
-0.613139744,0.571580522,0.6071061,0.640197837
0.334453107,-0.252923834,0.61409885,0.683775167
0.542043533,0.703815835,0.6004171,0.633311143
-0.937176841,0.885259623,0.59978,0.567851363
0.043088345,0.217837109,0.6144736,0.694675012
0.172769903,0.41909032,0.614234,0.681245038
-0.977114207,-0.157158874,0.6126758,0.618425322
-0.71092446,0.061868281,0.6092155,0.655863488
-0.101564875,0.601774075,0.6076577,0.667174677
0.645289652,-0.269316599,0.60957587,0.657530768
-0.257318521,0.946798279,0.59948075,0.619726253
-0.704309768,0.528293573,0.6101939,0.634422119
0.389161282,0.305616544,0.61176604,0.677901388
-0.83928869,-0.008441841,0.6139525,0.640051238
-0.082995873,-0.087800437,0.6139891,0.697695789
-0.485533406,0.157596331,0.6135444,0.676569663
0.983323842,-0.505796501,0.59683883,0.599900222
0.26074743,-0.470758973,0.61150265,0.67411952
-0.007169329,0.997511486,0.60042655,0.617218293
0.027917654,0.041391183,0.61411035,0.698752254
-0.636599693,0.226511707,0.6131646,0.660196151
-0.847521332,-0.745853847,0.60013413,0.596025847
0.566301375,-0.576094439,0.61346936,0.644216644
-0.907280614,0.890783447,0.60007197,0.57107821
-0.944311299,-0.225668472,0.6094827,0.621276708
0.585510264,0.05502896,0.6135315,0.669396474
0.001952926,0.917629359,0.59944713,0.629138798
0.128468073,-0.31659986,0.6121517,0.688844385
0.663613405,0.031763412,0.6140647,0.661449653
-0.229759068,-0.964857646,0.60380137,0.618093902
0.190998038,0.543919892,0.61085176,0.670528825
-0.023603833,-0.751587813,0.60293525,0.651272184
0.690711238,-0.082054,0.60839504,0.657951335
0.940553703,0.799117159,0.6071226,0.577786337
0.068138716,-0.043281013,0.6143538,0.698400914
0.238392208,-0.046259521,0.61460644,0.693836596
0.271823115,0.823594201,0.6007804,0.636244821
-0.082191294,0.714588163,0.60885286,0.655195636
0.268249015,0.394002189,0.61404526,0.67939889
0.125413859,0.184508654,0.61436707,0.694634855
0.740800318,-0.517610442,0.60492414,0.631134895
-0.718998897,0.365376767,0.6129569,0.644387581
-0.250555573,-0.944271471,0.60021013,0.620362814
-0.146129862,0.824547873,0.600804,0.640310803
0.831557327,-0.175051294,0.60529244,0.63864038
0.902378946,0.83521125,0.59799933,0.578607659
-0.958612659,-0.43288074,0.6055629,0.608695007
-0.768400287,-0.763520656,0.599891,0.603612527
0.024713355,0.671393049,0.60572416,0.660624373
0.166183709,-0.728773099,0.6023586,0.651819004
-0.830918213,0.564186849,0.6063247,0.616165961
-0.048145035,0.846009487,0.6018696,0.638966214
-0.99370921,0.234849021,0.6115701,0.613562002
-0.517643703,-0.23219399,0.6143343,0.671406118
0.379894082,-0.454104349,0.6133371,0.669005007
-0.483529484,0.162001676,0.61437935,0.676614824
-0.680018915,0.507855508,0.6064936,0.638783101
-0.626927513,-0.329106812,0.61416274,0.656510806
0.854092403,0.057521221,0.6020532,0.637790598
-0.329833343,0.520859527,0.6101324,0.666538061
-0.896641765,-0.720687076,0.6008574,0.592403677
0.524137309,-0.767731992,0.6010523,0.627404387
-0.614979242,-0.316223413,0.6099413,0.658413557
0.03305295,-0.986968337,0.5986812,0.618754109
0.631346166,0.91659409,0.59491706,0.598702606
0.179809754,-0.330459318,0.6121063,0.68671267
0.997805718,-0.127534889,0.60137403,0.61592343
0.977499343,0.82675056,0.59870595,0.569483692
-0.651140326,-0.596123044,0.6033824,0.63408913
0.35044759,-0.698264272,0.6049375,0.647623504
0.1997705,0.411300091,0.61442167,0.680939408
-0.208055712,-0.754413861,0.60633725,0.647458305
0.297320456,0.425749351,0.61075723,0.675801966
-0.157859707,0.342299385,0.6141769,0.686665147
0.019633545,-0.537187229,0.60753816,0.674174096
0.5451002,0.82924221,0.6056521,0.618013759
-0.46924377,-0.947377823,0.59933275,0.607828957
0.597624774,-0.525807275,0.6052174,0.645744714
-0.758571263,-0.3717027,0.60813594,0.639322276
0.523208663,0.166740791,0.6067741,0.673113595
0.390568276,0.063525587,0.6141156,0.685422505
